InvoiceID,CustomerID,TransactionDate,TotalAmount,PaymentMethod,CashierID
INV01484,CUST02285,2024-05-13 09:13:00,6516.17,UPI,CASH05
INV01485,CUST03149,2024-05-18 16:08:00,1406.62,Cash,CASH04
INV01486,CUST03669,2024-04-18 08:48:00,2538.68,Cash,CASH07
INV01487,CUST02070,2024-02-21 14:09:00,237.83,UPI,CASH04
INV01488,CUST02534,2024-01-27 14:05:00,1243.7,Card,CASH04
INV01489,CUST02337,2024-05-15 13:31:00,7657.22,Cash,CASH06
INV01490,CUST02691,2024-03-27 14:52:00,3064.6,Card,CASH06
INV01491,CUST00428,2024-02-20 13:54:00,4394.44,Cash,CASH06
INV01492,CUST03033,2024-01-17 09:34:00,3038.09,Cash,CASH01
INV01493,CUST03674,2024-03-30 18:36:00,22.3,Card,CASH08
INV01494,CUST00231,2024-05-11 12:24:00,281.07,Cash,CASH06
INV01495,CUST03152,2024-01-31 20:06:00,3613.01,Cash,CASH08
INV01496,CUST02078,2024-04-14 11:27:00,4227.19,UPI,CASH04
INV01497,CUST00418,2024-06-18 19:34:00,4227.34,Cash,CASH03
INV01498,CUST01689,2024-04-12 14:10:00,4335.4,Cash,CASH08
INV01499,CUST03761,2024-03-25 17:29:00,4450.82,Cash,CASH07
INV01500,CUST02279,2024-03-08 14:11:00,979.5,Cash,CASH04
INV01501,CUST01966,2024-04-07 12:44:00,6695.28,Card,CASH07
INV01502,CUST03496,2024-03-18 20:11:00,5716.17,Cash,CASH06
INV01503,CUST03481,2024-01-02 14:44:00,8517.15,Cash,CASH08
INV01504,CUST01244,2024-06-27 18:37:00,1783.08,UPI,CASH07
INV01505,CUST02470,2024-04-04 18:09:00,590.31,Card,CASH04
INV01506,CUST03581,2024-05-31 18:39:00,3108.48,Card,CASH07
INV01507,CUST00818,2024-05-20 09:16:00,3578.1,UPI,CASH02
INV01508,CUST00398,2024-05-25 18:52:00,724.14,Cash,CASH08
INV01509,CUST03831,2024-05-21 22:16:00,2090.44,Card,CASH04
INV01510,CUST01262,2024-05-11 13:41:00,2477.0,Cash,CASH03
INV01511,CUST02353,2024-04-21 15:32:00,6574.46,UPI,CASH07
INV01512,CUST03381,2024-05-21 10:37:00,1545.0,UPI,CASH02
INV01513,CUST01417,2024-03-04 12:36:00,1244.16,Cash,CASH08
INV01514,CUST03537,2024-01-22 08:13:00,3250.58,Cash,CASH05
INV01515,CUST03524,2024-05-16 12:22:00,2993.7,Cash,CASH01
INV01516,CUST00951,2024-01-05 20:28:00,8383.31,Cash,CASH04
INV01517,CUST01021,2024-06-12 08:23:00,7761.21,Card,CASH05
INV01518,CUST03707,2024-03-08 18:58:00,941.84,Card,CASH01
INV01519,CUST00921,2024-01-19 18:23:00,617.28,UPI,CASH02
INV01520,CUST01976,2024-04-22 12:51:00,5616.33,Cash,CASH06
INV01521,CUST02030,2024-06-13 22:55:00,1411.87,Card,CASH04
INV01522,CUST01409,2024-05-29 22:14:00,4315.37,Card,CASH05
INV01523,CUST01071,2024-05-04 09:30:00,205.49,Card,CASH06
INV01524,CUST01068,2024-05-02 20:49:00,2002.02,Card,CASH01
INV01525,CUST03180,2024-03-31 20:53:00,6095.0,Cash,CASH08
INV01526,CUST02052,2024-04-20 10:22:00,5973.25,Card,CASH05
INV01527,CUST01238,2024-06-27 13:07:00,3460.32,UPI,CASH05
INV01528,CUST02603,2024-05-21 12:55:00,1501.8,Cash,CASH03
INV01529,CUST02336,2024-02-29 16:20:00,1812.57,Cash,CASH07
INV01530,CUST00486,2024-02-09 09:50:00,1709.96,Cash,CASH08
INV01531,CUST01271,2024-01-29 17:03:00,2651.27,Card,CASH01
INV01532,CUST02915,2024-01-01 14:26:00,1765.9,Card,CASH03
INV01533,CUST01352,2024-03-30 20:37:00,3950.56,Card,CASH07
INV01534,CUST01251,2024-04-30 09:29:00,621.86,Cash,CASH08
INV01535,CUST01808,2024-03-21 21:50:00,1768.25,Cash,CASH06
INV01536,CUST02585,2024-01-30 09:38:00,9015.78,Cash,CASH08
INV01537,CUST00486,2024-03-19 16:46:00,4688.6,Cash,CASH05
INV01538,CUST00170,2024-03-09 09:58:00,1559.97,Card,CASH08
INV01539,CUST00570,2024-02-13 08:20:00,4350.03,Cash,CASH04
INV01540,CUST01784,2024-02-24 20:51:00,362.48,UPI,CASH06
INV01541,CUST02070,2024-02-10 19:36:00,5636.38,Cash,CASH03
INV01542,CUST03676,2024-01-09 08:03:00,5178.09,Cash,CASH08
INV01543,CUST00810,2024-04-05 15:08:00,5759.45,Card,CASH04
INV01544,CUST00504,2024-01-09 09:53:00,1563.36,UPI,CASH08
INV01545,CUST00041,2024-01-03 15:45:00,3816.26,Cash,CASH01
INV01546,CUST01136,2024-02-17 09:41:00,10432.31,Card,CASH04
INV01547,CUST02264,2024-06-11 13:12:00,2612.72,Card,CASH02
INV01548,CUST01106,2024-04-20 10:16:00,5386.84,Cash,CASH04
INV01549,CUST02106,2024-03-17 08:24:00,2669.66,UPI,CASH07
INV01550,CUST00958,2024-06-16 18:00:00,5383.93,Cash,CASH06
INV01551,CUST03788,2024-06-09 21:44:00,296.52,UPI,CASH03
INV01552,CUST03552,2024-04-15 08:24:00,5254.7,Card,CASH02
INV01553,CUST00149,2024-04-08 14:02:00,8052.77,UPI,CASH02
INV01554,CUST03294,2024-03-15 12:32:00,5574.32,Card,CASH07
INV01555,CUST02809,2024-02-11 09:47:00,2996.24,UPI,CASH06
INV01556,CUST00784,2024-06-29 21:12:00,5262.21,UPI,CASH01
INV01557,CUST01501,2024-02-26 21:32:00,7527.31,UPI,CASH08
INV01558,CUST03013,2024-02-16 17:52:00,3446.93,Card,CASH05
INV01559,CUST01870,2024-03-06 20:19:00,1601.76,Cash,CASH06
INV01560,CUST02266,2024-02-19 15:16:00,3058.63,UPI,CASH01
INV01561,CUST02644,2024-03-08 17:30:00,2362.46,UPI,CASH03
INV01562,CUST03369,2024-05-28 19:26:00,5145.74,Card,CASH05
INV01563,CUST00256,2024-03-10 20:20:00,1106.77,Cash,CASH03
INV01564,CUST01684,2024-01-02 20:25:00,538.46,Cash,CASH02
INV01565,CUST00087,2024-06-18 20:28:00,911.6,Cash,CASH05
INV01566,CUST01689,2024-03-22 16:55:00,3874.36,Cash,CASH02
INV01567,CUST01826,2024-02-07 13:06:00,5886.35,Card,CASH05
INV01568,CUST02177,2024-03-03 19:36:00,567.72,UPI,CASH02
INV01569,CUST01614,2024-05-08 14:44:00,7855.28,Card,CASH08
INV01570,CUST03070,2024-05-17 17:28:00,3926.37,Cash,CASH01
INV01571,CUST02337,2024-01-18 13:20:00,5245.0,Cash,CASH02
INV01572,CUST01211,2024-03-15 15:04:00,532.24,Cash,CASH07
INV01573,CUST00020,2024-04-27 15:18:00,4696.54,UPI,CASH03
INV01574,CUST01901,2024-01-06 11:26:00,4576.14,Cash,CASH04
INV01575,CUST00087,2024-02-20 09:22:00,4536.47,Cash,CASH05
INV01576,CUST00239,2024-01-17 10:29:00,5303.68,UPI,CASH08
INV01577,CUST03726,2024-06-08 10:35:00,8560.08,Cash,CASH05
INV01578,CUST03970,2024-05-08 08:42:00,1114.88,Cash,CASH08
INV01579,CUST02690,2024-01-23 19:19:00,5589.61,UPI,CASH04
INV01580,CUST00104,2024-01-26 11:10:00,3170.4,Cash,CASH05
INV01581,CUST02957,2024-04-06 11:09:00,4632.84,UPI,CASH04
INV01582,CUST00426,2024-03-28 14:39:00,1123.74,Cash,CASH02
INV01583,CUST00216,2024-06-15 08:09:00,4655.34,Cash,CASH05
INV01584,CUST00643,2024-02-22 17:28:00,5212.23,Card,CASH01
INV01585,CUST02661,2024-06-22 10:06:00,1237.68,Cash,CASH01
INV01586,CUST03221,2024-03-24 13:06:00,6566.74,Cash,CASH05
INV01587,CUST03350,2024-01-12 22:56:00,27.91,Card,CASH07
INV01588,CUST00343,2024-06-29 17:25:00,5356.17,Cash,CASH06
INV01589,CUST01386,2024-01-25 20:28:00,7323.61,Cash,CASH01
INV01590,CUST00773,2024-05-13 20:20:00,3400.87,UPI,CASH06
INV01591,CUST00976,2024-04-06 14:32:00,3992.63,UPI,CASH05
INV01592,CUST00111,2024-06-23 14:51:00,4713.78,Card,CASH04
INV01593,CUST01666,2024-05-31 15:14:00,5458.75,UPI,CASH03
INV01594,CUST00221,2024-01-25 12:17:00,3840.38,Cash,CASH05
INV01595,CUST01855,2024-04-16 12:41:00,2300.33,UPI,CASH07
INV01596,CUST00632,2024-01-24 19:02:00,5566.02,UPI,CASH05
INV01597,CUST02778,2024-03-27 21:18:00,1208.92,Cash,CASH04
INV01598,CUST00914,2024-03-04 15:07:00,1246.08,Cash,CASH03
INV01599,CUST02944,2024-05-13 18:05:00,6155.64,UPI,CASH07
INV01600,CUST00378,2024-01-04 11:21:00,4387.95,UPI,CASH05
INV01601,CUST00724,2024-05-25 22:01:00,2061.99,Card,CASH02
INV01602,CUST01352,2024-02-16 09:50:00,134.96,Cash,CASH01
INV01603,CUST02284,2024-06-25 11:52:00,2563.76,Card,CASH06
INV01604,CUST00115,2024-01-03 10:12:00,2503.0,Cash,CASH03
INV01605,CUST02563,2024-02-02 21:21:00,962.28,UPI,CASH08
INV01606,CUST00508,2024-06-03 10:07:00,2774.16,UPI,CASH01
INV01607,CUST03458,2024-04-10 21:14:00,1993.55,Cash,CASH04
INV01608,CUST01812,2024-04-24 15:31:00,2995.0,Cash,CASH08
INV01609,CUST01128,2024-04-12 08:53:00,3143.92,Card,CASH07
INV01610,CUST00135,2024-05-13 20:24:00,1587.01,Cash,CASH07
INV01611,CUST01543,2024-03-29 22:25:00,3991.35,UPI,CASH08
INV01612,CUST01372,2024-04-29 11:27:00,7573.33,Cash,CASH08
INV01613,CUST02787,2024-04-12 13:06:00,4479.75,UPI,CASH05
INV01614,CUST00924,2024-04-19 12:27:00,7110.47,UPI,CASH08
INV01615,CUST01306,2024-05-12 12:00:00,3533.96,Cash,CASH01
INV01616,CUST03029,2024-01-03 12:02:00,872.77,Cash,CASH02
INV01617,CUST00898,2024-06-28 11:35:00,2694.53,UPI,CASH01
INV01618,CUST00376,2024-03-13 21:08:00,8116.0,Cash,CASH07
INV01619,CUST03538,2024-01-22 22:09:00,7053.59,UPI,CASH01
INV01620,CUST02760,2024-01-27 17:04:00,2932.35,Cash,CASH06
INV01621,CUST00452,2024-01-24 13:12:00,1814.16,Cash,CASH08
INV01622,CUST01420,2024-03-16 10:54:00,1496.58,Cash,CASH03
INV01623,CUST02659,2024-01-09 22:56:00,1654.14,UPI,CASH03
INV01624,CUST02005,2024-05-30 16:58:00,1945.57,Card,CASH08
INV01625,CUST00421,2024-06-08 08:53:00,4788.96,Card,CASH03
INV01626,CUST02201,2024-02-09 15:02:00,7821.21,Card,CASH03
INV01627,CUST00489,2024-02-09 15:46:00,4635.47,Card,CASH02
INV01628,CUST01681,2024-03-05 13:39:00,4998.09,Card,CASH01
INV01629,CUST00251,2024-02-05 08:52:00,5429.93,Card,CASH06
INV01630,CUST00757,2024-04-26 08:49:00,963.79,Cash,CASH04
INV01631,CUST01848,2024-03-15 17:43:00,537.77,Cash,CASH04
INV01632,CUST01419,2024-03-06 17:07:00,2511.46,UPI,CASH03
INV01633,CUST01336,2024-06-12 14:03:00,1179.37,UPI,CASH03
INV01634,CUST02434,2024-06-08 13:26:00,7455.79,Card,CASH03
INV01635,CUST00967,2024-01-10 20:53:00,4168.2,Cash,CASH08
INV01636,CUST03411,2024-01-23 22:36:00,3033.63,Card,CASH07
INV01637,CUST01546,2024-01-29 12:43:00,9290.91,Cash,CASH01
INV01638,CUST00670,2024-06-08 13:16:00,6385.5,Cash,CASH06
INV01639,CUST01573,2024-01-14 16:54:00,537.92,Cash,CASH05
INV01640,CUST01992,2024-06-29 09:27:00,646.02,Card,CASH05
INV01641,CUST02838,2024-03-06 14:13:00,2901.06,Card,CASH02
INV01642,CUST01544,2024-06-07 22:24:00,5892.95,Cash,CASH02
INV01643,CUST03340,2024-03-31 20:51:00,296.11,Cash,CASH07
INV01644,CUST00506,2024-02-16 19:43:00,592.02,Cash,CASH07
INV01645,CUST02664,2024-01-26 10:13:00,4898.56,UPI,CASH08
INV01646,CUST00963,2024-05-19 10:33:00,503.18,UPI,CASH08
INV01647,CUST00227,2024-06-15 21:10:00,1456.04,Cash,CASH01
INV01648,CUST00042,2024-04-05 15:31:00,2523.87,Cash,CASH02
INV01649,CUST02251,2024-03-19 12:50:00,4100.51,Cash,CASH02
INV01650,CUST02725,2024-04-02 18:16:00,1359.21,Cash,CASH03
INV01651,CUST02239,2024-01-13 20:32:00,3647.89,UPI,CASH04
INV01652,CUST03545,2024-02-08 16:40:00,3920.46,Cash,CASH04
INV01653,CUST01651,2024-02-04 20:29:00,2998.64,Card,CASH04
INV01654,CUST01395,2024-03-03 22:06:00,4914.17,UPI,CASH08
INV01655,CUST02726,2024-05-29 08:52:00,2829.96,Card,CASH02
INV01656,CUST00784,2024-06-11 14:36:00,1160.52,Card,CASH06
INV01657,CUST00314,2024-06-14 09:32:00,3711.9,Cash,CASH03
INV01658,CUST00221,2024-03-03 21:55:00,712.92,Cash,CASH03
INV01659,CUST00764,2024-01-01 21:41:00,2517.09,Cash,CASH05
INV01660,CUST03755,2024-05-05 21:54:00,2799.9,Cash,CASH01
INV01661,CUST01436,2024-06-11 16:22:00,290.95,Cash,CASH01
INV01662,CUST03121,2024-01-08 08:41:00,112.6,Card,CASH02
INV01663,CUST01344,2024-06-17 11:07:00,2607.7,Cash,CASH03
INV01664,CUST03421,2024-03-11 17:30:00,2157.62,Card,CASH01
INV01665,CUST00358,2024-06-17 16:45:00,6120.02,Cash,CASH02
INV01666,CUST01295,2024-02-03 14:10:00,16271.61,Cash,CASH04
INV01667,CUST02432,2024-06-13 11:21:00,3031.17,Card,CASH01
INV01668,CUST03439,2024-06-14 21:59:00,2698.4,Cash,CASH04
INV01669,CUST02393,2024-05-31 11:21:00,6147.8,Card,CASH08
INV01670,CUST03383,2024-05-31 19:52:00,47.08,Card,CASH08
INV01671,CUST00786,2024-03-03 16:08:00,91.83,Card,CASH06
INV01672,CUST02382,2024-01-01 16:09:00,2656.52,Card,CASH04
INV01673,CUST01532,2024-02-13 11:39:00,7768.87,Card,CASH05
INV01674,CUST01123,2024-04-30 12:48:00,494.06,Cash,CASH03
INV01675,CUST02963,2024-02-09 13:18:00,694.2,UPI,CASH03
INV01676,CUST00171,2024-05-04 12:21:00,72.12,Cash,CASH07
INV01677,CUST02290,2024-02-18 08:21:00,2413.9,Card,CASH02
INV01678,CUST01275,2024-04-02 21:35:00,7581.05,UPI,CASH04
INV01679,CUST00003,2024-03-20 22:11:00,1535.04,Card,CASH07
INV01680,CUST00614,2024-05-19 09:59:00,5845.22,Card,CASH02
INV01681,CUST00697,2024-04-25 11:43:00,7007.74,Cash,CASH04
INV01682,CUST01285,2024-05-15 19:22:00,2935.15,UPI,CASH03
INV01683,CUST01927,2024-01-30 13:30:00,1699.31,UPI,CASH08
INV01684,CUST03059,2024-02-24 14:36:00,3724.54,Cash,CASH08
INV01685,CUST02857,2024-03-10 17:55:00,2633.54,Cash,CASH02
INV01686,CUST01595,2024-05-05 08:22:00,5821.06,Cash,CASH04
INV01687,CUST00390,2024-06-15 22:12:00,5494.16,Card,CASH02
INV01688,CUST00489,2024-01-13 10:12:00,1822.2,Cash,CASH02
INV01689,CUST02347,2024-03-28 18:24:00,1550.56,Cash,CASH06
INV01690,CUST00436,2024-02-12 18:23:00,1616.87,Cash,CASH08
INV01691,CUST02842,2024-05-20 13:09:00,1736.63,Card,CASH06
INV01692,CUST00062,2024-03-27 12:10:00,5490.56,UPI,CASH05
INV01693,CUST01195,2024-05-17 22:08:00,4707.82,UPI,CASH08
INV01694,CUST00267,2024-01-28 11:36:00,1345.34,Card,CASH06
INV01695,CUST01411,2024-01-15 10:59:00,4244.65,Cash,CASH04
INV01696,CUST01685,2024-04-08 16:03:00,4768.9,Cash,CASH05
INV01697,CUST02990,2024-02-05 17:11:00,4086.56,UPI,CASH02
INV01698,CUST01297,2024-02-19 21:35:00,3810.14,Cash,CASH03
INV01699,CUST01876,2024-03-16 19:51:00,5127.32,Card,CASH01
INV01700,CUST00717,2024-04-03 13:55:00,2519.4,Card,CASH02
INV01701,CUST00183,2024-03-24 17:12:00,95.38,Card,CASH08
INV01702,CUST02933,2024-05-15 22:43:00,4058.01,Cash,CASH04
INV01703,CUST03159,2024-06-16 21:29:00,1373.1,Card,CASH06
INV01704,CUST01188,2024-03-20 14:11:00,3631.53,Cash,CASH04
INV01705,CUST01462,2024-05-02 14:16:00,366.4,Card,CASH03
INV01706,CUST03067,2024-06-08 22:04:00,496.46,Card,CASH04
INV01707,CUST00352,2024-05-15 19:03:00,5497.96,Card,CASH08
INV01708,CUST03407,2024-06-17 14:51:00,1894.18,Cash,CASH06
INV01709,CUST03943,2024-03-03 17:01:00,3324.48,Card,CASH08
INV01710,CUST02841,2024-06-23 17:23:00,5897.52,Card,CASH07
INV01711,CUST03801,2024-04-29 11:41:00,353.7,Card,CASH08
INV01712,CUST00807,2024-02-01 12:27:00,7996.57,Card,CASH07
INV01713,CUST00330,2024-04-21 17:51:00,3725.57,UPI,CASH03
INV01714,CUST03293,2024-02-14 18:55:00,3934.06,Cash,CASH01
INV01715,CUST00475,2024-04-25 12:38:00,268.96,UPI,CASH04
INV01716,CUST03344,2024-03-31 16:43:00,4634.14,UPI,CASH07
INV01717,CUST00045,2024-01-10 17:55:00,261.15,UPI,CASH06
INV01718,CUST02889,2024-01-16 17:58:00,5159.14,UPI,CASH07
INV01719,CUST02697,2024-05-28 16:42:00,2261.02,UPI,CASH01
INV01720,CUST00597,2024-05-15 09:13:00,2612.65,Card,CASH04
INV01721,CUST03700,2024-03-20 13:35:00,541.76,Cash,CASH06
INV01722,CUST00646,2024-06-26 15:32:00,4510.81,Cash,CASH03
INV01723,CUST01919,2024-04-23 17:57:00,8390.0,Cash,CASH04
INV01724,CUST01597,2024-02-16 15:44:00,534.69,Cash,CASH03
INV01725,CUST02745,2024-05-21 17:26:00,5880.35,Cash,CASH04
INV01726,CUST03797,2024-05-10 13:24:00,76.92,Cash,CASH07
INV01727,CUST02882,2024-03-31 21:51:00,3028.37,Cash,CASH03
INV01728,CUST02457,2024-01-07 08:48:00,4402.6,UPI,CASH07
INV01729,CUST02694,2024-06-18 09:17:00,2692.24,Card,CASH05
INV01730,CUST02350,2024-06-15 13:27:00,2120.28,Cash,CASH06
INV01731,CUST03644,2024-06-12 12:58:00,2636.92,Card,CASH06
INV01732,CUST02882,2024-04-29 14:38:00,2008.82,Cash,CASH04
INV01733,CUST01799,2024-03-15 16:32:00,743.27,UPI,CASH06
INV01734,CUST03620,2024-04-08 13:07:00,5036.86,Card,CASH02
INV01735,CUST02337,2024-02-07 21:27:00,2036.57,Cash,CASH03
INV01736,CUST00746,2024-04-17 10:20:00,4144.71,Card,CASH08
INV01737,CUST00702,2024-03-01 11:33:00,3024.8,Cash,CASH04
INV01738,CUST02032,2024-02-17 11:39:00,10130.86,UPI,CASH06
INV01739,CUST00774,2024-05-21 20:10:00,5527.73,Card,CASH07
INV01740,CUST01993,2024-03-10 11:42:00,2015.01,Card,CASH04
INV01741,CUST01342,2024-03-23 15:57:00,3625.52,Card,CASH03
INV01742,CUST02035,2024-01-25 21:53:00,859.12,Cash,CASH02
INV01743,CUST03708,2024-01-13 20:45:00,4660.09,Card,CASH04
INV01744,CUST02684,2024-04-16 14:16:00,3672.65,UPI,CASH07
INV01745,CUST03609,2024-01-19 22:33:00,5925.45,UPI,CASH03
INV01746,CUST02691,2024-04-14 22:48:00,537.19,UPI,CASH04
INV01747,CUST01668,2024-02-19 16:52:00,7789.25,Cash,CASH04
INV01748,CUST03998,2024-04-24 16:10:00,6322.24,UPI,CASH04
INV01749,CUST02243,2024-03-21 08:18:00,7473.58,UPI,CASH04
INV01750,CUST00666,2024-04-13 12:20:00,7282.76,Cash,CASH03
INV01751,CUST00094,2024-02-03 10:03:00,4379.62,Card,CASH06
INV01752,CUST01666,2024-06-19 09:35:00,362.7,UPI,CASH02
INV01753,CUST03001,2024-05-15 14:55:00,10600.16,Cash,CASH05
INV01754,CUST01369,2024-01-13 21:44:00,1327.65,Cash,CASH04
INV01755,CUST02085,2024-04-19 15:53:00,2379.51,Cash,CASH03
INV01756,CUST02835,2024-01-20 13:48:00,1404.81,Cash,CASH01
INV01757,CUST01163,2024-04-12 19:02:00,443.34,UPI,CASH04
INV01758,CUST01120,2024-04-05 09:11:00,3504.71,UPI,CASH02
INV01759,CUST03613,2024-06-07 15:11:00,188.92,Cash,CASH06
INV01760,CUST03627,2024-01-14 17:00:00,3795.66,Card,CASH03
INV01761,CUST02774,2024-03-24 15:15:00,7895.9,Cash,CASH01
INV01762,CUST00670,2024-03-29 19:43:00,2164.36,Cash,CASH04
INV01763,CUST03667,2024-04-03 14:17:00,142.19,UPI,CASH07
INV01764,CUST01626,2024-05-07 15:03:00,6076.52,Cash,CASH06
INV01765,CUST01065,2024-06-18 15:40:00,5896.27,Cash,CASH07
INV01766,CUST00644,2024-04-28 11:17:00,224.78,Card,CASH05
INV01767,CUST01739,2024-05-22 22:05:00,1131.6,Cash,CASH02
INV01768,CUST02740,2024-04-11 08:13:00,8343.48,Cash,CASH08
INV01769,CUST03447,2024-02-17 08:28:00,6818.48,Card,CASH05
INV01770,CUST01942,2024-05-31 14:18:00,76.28,Cash,CASH01
INV01771,CUST01801,2024-06-23 17:38:00,1953.74,Card,CASH05
INV01772,CUST01570,2024-02-28 18:33:00,319.8,Card,CASH05
INV01773,CUST02537,2024-05-24 20:07:00,274.55,Cash,CASH07
INV01774,CUST00841,2024-04-07 21:07:00,2614.51,UPI,CASH04
INV01775,CUST03098,2024-03-14 08:54:00,2837.6,UPI,CASH06
INV01776,CUST01038,2024-04-01 16:26:00,4737.2,Card,CASH03
INV01777,CUST01533,2024-01-30 20:02:00,5887.1,UPI,CASH05
INV01778,CUST01522,2024-03-17 10:31:00,2164.4,Cash,CASH05
INV01779,CUST01133,2024-05-04 18:54:00,10631.62,Card,CASH05
INV01780,CUST02739,2024-04-29 21:28:00,6070.38,Card,CASH04
INV01781,CUST01157,2024-01-18 15:02:00,1889.4,UPI,CASH04
INV01782,CUST03641,2024-01-14 13:02:00,4052.14,Cash,CASH08
INV01783,CUST00339,2024-01-27 14:20:00,5051.02,Card,CASH01
INV01784,CUST03848,2024-03-20 15:16:00,1834.1,Cash,CASH02
INV01785,CUST02632,2024-03-17 14:27:00,2323.04,Card,CASH08
INV01786,CUST02931,2024-01-17 13:16:00,4811.05,Cash,CASH06
INV01787,CUST02614,2024-03-03 15:41:00,3701.61,UPI,CASH06
INV01788,CUST02401,2024-05-25 13:25:00,4035.04,Cash,CASH05
INV01789,CUST00350,2024-02-28 19:01:00,4058.32,Cash,CASH05
INV01790,CUST03412,2024-04-22 15:56:00,2880.37,Card,CASH01
INV01791,CUST00991,2024-03-15 21:14:00,610.02,Cash,CASH05
INV01792,CUST00318,2024-05-19 14:06:00,7639.54,Card,CASH04
INV01793,CUST03763,2024-05-14 12:44:00,1995.22,UPI,CASH03
INV01794,CUST00617,2024-01-22 10:48:00,3909.54,Cash,CASH07
INV01795,CUST01783,2024-05-20 09:21:00,7193.25,Cash,CASH04
INV01796,CUST02616,2024-04-09 08:02:00,3069.8,Cash,CASH01
INV01797,CUST01526,2024-05-09 19:15:00,4262.6,UPI,CASH08
INV01798,CUST00499,2024-06-12 22:45:00,310.05,Cash,CASH04
INV01799,CUST00275,2024-03-11 14:13:00,6788.39,Cash,CASH08
INV01800,CUST02647,2024-06-18 12:08:00,10308.68,Card,CASH05
INV01801,CUST03363,2024-02-26 10:48:00,1921.0,UPI,CASH01
INV01802,CUST00844,2024-06-06 18:22:00,3887.33,Cash,CASH08
INV01803,CUST02893,2024-05-03 19:33:00,1188.99,Card,CASH02
INV01804,CUST01729,2024-03-19 09:20:00,5145.82,Card,CASH02
INV01805,CUST00728,2024-06-29 20:27:00,6630.46,Cash,CASH01
INV01806,CUST01584,2024-01-15 17:51:00,4069.4,Cash,CASH04
INV01807,CUST01010,2024-02-07 15:41:00,6618.68,Card,CASH06
INV01808,CUST00094,2024-05-28 10:09:00,1291.1,Cash,CASH02
INV01809,CUST01385,2024-06-20 15:27:00,2970.08,UPI,CASH01
INV01810,CUST01290,2024-03-29 18:54:00,4575.68,Cash,CASH01
INV01811,CUST01128,2024-02-25 10:25:00,3028.11,Cash,CASH08
INV01812,CUST00356,2024-05-02 15:32:00,4938.7,Cash,CASH05
INV01813,CUST01925,2024-06-05 09:35:00,8248.79,Card,CASH04
INV01814,CUST00771,2024-01-17 09:45:00,5997.21,Cash,CASH02
INV01815,CUST00614,2024-06-20 08:27:00,5108.47,Card,CASH02
INV01816,CUST03361,2024-01-24 20:08:00,3229.54,UPI,CASH01
INV01817,CUST00167,2024-04-27 13:56:00,1498.5,Cash,CASH04
INV01818,CUST02690,2024-05-02 15:58:00,5686.77,Card,CASH01
INV01819,CUST01693,2024-04-03 09:29:00,2790.26,Card,CASH03
INV01820,CUST03657,2024-03-26 15:29:00,4857.61,UPI,CASH04
INV01821,CUST03950,2024-04-03 19:36:00,1172.0,UPI,CASH08
INV01822,CUST02862,2024-02-02 15:09:00,6290.69,Cash,CASH02
INV01823,CUST03589,2024-01-03 21:09:00,557.06,Cash,CASH03
INV01824,CUST03131,2024-03-10 14:00:00,373.2,Cash,CASH02
INV01825,CUST01295,2024-01-15 22:08:00,3761.32,Card,CASH03
INV01826,CUST01401,2024-01-20 21:19:00,9877.41,UPI,CASH02
INV01827,CUST03043,2024-02-07 22:51:00,8572.54,Card,CASH04
INV01828,CUST01538,2024-02-29 13:08:00,5388.5,Card,CASH03
INV01829,CUST01699,2024-03-19 13:19:00,5162.56,Cash,CASH04
INV01830,CUST01117,2024-05-07 11:36:00,1727.73,Cash,CASH02
INV01831,CUST03906,2024-04-12 11:42:00,4727.73,Cash,CASH02
INV01832,CUST01429,2024-02-22 22:57:00,3950.41,Card,CASH03
INV01833,CUST00324,2024-06-17 13:32:00,1323.22,Cash,CASH01
INV01834,CUST00999,2024-05-28 15:52:00,8375.73,Cash,CASH08
INV01835,CUST01160,2024-06-02 21:13:00,5496.96,UPI,CASH07
INV01836,CUST03572,2024-03-16 10:04:00,2359.49,Cash,CASH08
INV01837,CUST02794,2024-04-01 12:42:00,2742.85,Cash,CASH07
INV01838,CUST00117,2024-04-27 19:43:00,1350.7,Cash,CASH03
INV01839,CUST00517,2024-05-26 18:00:00,6308.5,Cash,CASH08
INV01840,CUST03447,2024-04-08 14:10:00,519.06,Card,CASH08
INV01841,CUST03823,2024-03-20 10:03:00,8593.04,UPI,CASH03
INV01842,CUST00011,2024-02-03 15:37:00,4041.11,Cash,CASH07
INV01843,CUST03536,2024-06-15 19:42:00,1520.5,Cash,CASH04
INV01844,CUST01243,2024-04-16 17:58:00,2764.23,UPI,CASH03
INV01845,CUST00908,2024-02-25 21:56:00,5730.13,Cash,CASH02
INV01846,CUST00661,2024-02-22 09:27:00,3292.22,Cash,CASH06
INV01847,CUST00194,2024-04-19 17:03:00,853.21,Card,CASH01
INV01848,CUST03072,2024-06-25 13:13:00,5378.18,Cash,CASH03
INV01849,CUST00792,2024-02-06 17:33:00,4074.5,UPI,CASH07
INV01850,CUST03106,2024-04-14 21:31:00,2831.16,Cash,CASH06
INV01851,CUST00933,2024-01-27 18:49:00,1412.69,Cash,CASH06
INV01852,CUST01605,2024-03-18 09:28:00,1491.7,Cash,CASH03
INV01853,CUST01105,2024-05-17 15:24:00,9646.93,Card,CASH08
INV01854,CUST00288,2024-02-29 10:16:00,2960.69,Cash,CASH05
