ItemID,InvoiceID,BatchID,QuantitySold,PriceAtSale,LineTotal
ITM000505,INV00201,BAT00251,5,748.75,3743.75
ITM000506,INV00202,BAT01407,3,745.96,2237.88
ITM000507,INV00202,BAT05816,5,504.25,2521.25
ITM000508,INV00203,BAT01486,1,859.65,859.65
ITM000509,INV00203,BAT02393,5,970.73,4853.65
ITM000510,INV00204,BAT05426,4,615.5,2462.0
ITM000511,INV00204,BAT04506,5,380.55,1902.75
ITM000512,INV00205,BAT03205,2,983.14,1966.28
ITM000513,INV00205,BAT03312,5,69.1,345.5
ITM000514,INV00205,BAT05900,4,720.22,2880.88
ITM000515,INV00206,BAT02341,1,314.91,314.91
ITM000516,INV00206,BAT01577,3,788.07,2364.21
ITM000517,INV00207,BAT00174,4,599.78,2399.12
ITM000518,INV00208,BAT01889,5,308.45,1542.25
ITM000519,INV00209,BAT04687,5,171.35,856.75
ITM000520,INV00209,BAT02395,2,932.44,1864.88
ITM000521,INV00210,BAT02073,1,30.94,30.94
ITM000522,INV00210,BAT05481,1,458.61,458.61
ITM000523,INV00210,BAT05549,3,928.18,2784.54
ITM000524,INV00210,BAT01402,4,33.02,132.08
ITM000525,INV00211,BAT05110,2,850.58,1701.16
ITM000526,INV00211,BAT01773,1,881.07,881.07
ITM000527,INV00211,BAT01291,2,93.11,186.22
ITM000528,INV00211,BAT03204,5,171.66,858.3
ITM000529,INV00212,BAT02766,2,860.88,1721.76
ITM000530,INV00212,BAT05189,2,872.18,1744.36
ITM000531,INV00212,BAT05926,2,913.84,1827.68
ITM000532,INV00212,BAT02461,2,49.46,98.92
ITM000533,INV00213,BAT00152,5,314.94,1574.7
ITM000534,INV00214,BAT02828,5,677.0,3385.0
ITM000535,INV00214,BAT00191,2,128.5,257.0
ITM000536,INV00214,BAT03443,4,580.8,2323.2
ITM000537,INV00214,BAT01097,3,899.48,2698.44
ITM000538,INV00215,BAT01594,4,91.89,367.56
ITM000539,INV00215,BAT00315,3,498.27,1494.81
ITM000540,INV00215,BAT04301,2,401.03,802.06
ITM000541,INV00216,BAT04532,2,353.9,707.8
ITM000542,INV00217,BAT05524,1,103.44,103.44
ITM000543,INV00217,BAT04427,1,154.48,154.48
ITM000544,INV00218,BAT03507,4,962.6,3850.4
ITM000545,INV00218,BAT02176,4,119.66,478.64
ITM000546,INV00218,BAT05512,4,894.72,3578.88
ITM000547,INV00218,BAT00672,4,790.21,3160.84
ITM000548,INV00219,BAT05936,4,709.22,2836.88
ITM000549,INV00220,BAT00458,2,436.35,872.7
ITM000550,INV00220,BAT05672,1,281.72,281.72
ITM000551,INV00220,BAT02016,2,767.22,1534.44
ITM000552,INV00221,BAT02330,5,282.4,1412.0
ITM000553,INV00221,BAT01398,3,503.75,1511.25
ITM000554,INV00221,BAT01059,5,108.15,540.75
ITM000555,INV00222,BAT03910,1,745.0,745.0
ITM000556,INV00222,BAT00834,1,561.53,561.53
ITM000557,INV00222,BAT02594,2,711.31,1422.62
ITM000558,INV00222,BAT04806,5,155.42,777.1
ITM000559,INV00223,BAT00697,3,859.17,2577.51
ITM000560,INV00223,BAT04768,4,617.17,2468.68
ITM000561,INV00224,BAT00335,3,655.74,1967.22
ITM000562,INV00224,BAT05054,3,911.51,2734.53
ITM000563,INV00225,BAT03976,5,997.23,4986.15
ITM000564,INV00225,BAT01816,2,1044.63,2089.26
ITM000565,INV00225,BAT05453,3,616.93,1850.79
ITM000566,INV00225,BAT02671,4,1032.95,4131.8
ITM000567,INV00226,BAT05042,4,387.38,1549.52
ITM000568,INV00227,BAT03700,3,237.83,713.49
ITM000569,INV00227,BAT05179,5,928.12,4640.6
ITM000570,INV00228,BAT01600,3,601.45,1804.35
ITM000571,INV00228,BAT01918,1,473.8,473.8
ITM000572,INV00229,BAT05240,2,252.55,505.1
ITM000573,INV00230,BAT00276,5,90.89,454.45
ITM000574,INV00231,BAT03897,5,355.03,1775.15
ITM000575,INV00231,BAT03695,3,387.83,1163.49
ITM000576,INV00231,BAT02016,5,767.22,3836.1
ITM000577,INV00231,BAT05248,4,657.37,2629.48
ITM000578,INV00232,BAT02287,4,913.11,3652.44
ITM000579,INV00232,BAT03433,5,793.71,3968.55
ITM000580,INV00232,BAT03719,1,207.23,207.23
ITM000581,INV00233,BAT03534,1,207.41,207.41
ITM000582,INV00233,BAT00793,5,574.69,2873.45
ITM000583,INV00233,BAT01319,4,635.37,2541.48
ITM000584,INV00234,BAT03069,1,217.13,217.13
ITM000585,INV00234,BAT04202,4,77.45,309.8
ITM000586,INV00234,BAT00847,5,205.35,1026.75
ITM000587,INV00235,BAT05626,2,651.86,1303.72
ITM000588,INV00236,BAT05936,3,709.22,2127.66
ITM000589,INV00236,BAT03400,3,470.8,1412.4
ITM000590,INV00236,BAT03264,5,906.85,4534.25
ITM000591,INV00236,BAT04629,1,639.38,639.38
ITM000592,INV00237,BAT05088,5,780.32,3901.6
ITM000593,INV00237,BAT00059,4,321.43,1285.72
ITM000594,INV00238,BAT00224,4,879.1,3516.4
ITM000595,INV00238,BAT04088,4,885.98,3543.92
ITM000596,INV00238,BAT04276,5,875.2,4376.0
ITM000597,INV00239,BAT03131,5,144.15,720.75
ITM000598,INV00239,BAT00201,2,613.22,1226.44
ITM000599,INV00239,BAT03804,3,24.68,74.04
ITM000600,INV00239,BAT03746,5,713.2,3566.0
ITM000601,INV00240,BAT03602,5,670.93,3354.65
ITM000602,INV00240,BAT05558,4,298.2,1192.8
ITM000603,INV00241,BAT05592,5,323.26,1616.3
ITM000604,INV00241,BAT03076,1,503.29,503.29
ITM000605,INV00241,BAT02628,4,472.24,1888.96
ITM000606,INV00242,BAT05844,1,303.25,303.25
ITM000607,INV00242,BAT00486,4,503.74,2014.96
ITM000608,INV00243,BAT04387,1,699.02,699.02
ITM000609,INV00243,BAT05192,2,569.85,1139.7
ITM000610,INV00243,BAT01199,2,901.73,1803.46
ITM000611,INV00244,BAT05415,4,794.05,3176.2
ITM000612,INV00245,BAT03359,1,746.72,746.72
ITM000613,INV00245,BAT05760,3,306.68,920.04
ITM000614,INV00246,BAT00457,5,807.25,4036.25
ITM000615,INV00246,BAT01851,1,329.84,329.84
ITM000616,INV00246,BAT02407,4,913.25,3653.0
ITM000617,INV00247,BAT01243,5,460.44,2302.2
ITM000618,INV00247,BAT05282,4,145.71,582.84
ITM000619,INV00247,BAT04858,1,101.45,101.45
ITM000620,INV00248,BAT01510,4,148.82,595.28
ITM000621,INV00249,BAT02779,5,45.03,225.15
ITM000622,INV00249,BAT05954,5,260.44,1302.2
ITM000623,INV00249,BAT02572,2,665.74,1331.48
ITM000624,INV00249,BAT00182,5,537.33,2686.65
ITM000625,INV00250,BAT03609,1,953.89,953.89
ITM000626,INV00251,BAT01834,4,415.99,1663.96
ITM000627,INV00251,BAT02278,5,991.17,4955.85
ITM000628,INV00252,BAT00796,4,353.76,1415.04
ITM000629,INV00253,BAT02040,4,572.71,2290.84
ITM000630,INV00253,BAT00030,1,730.92,730.92
ITM000631,INV00253,BAT04453,3,850.54,2551.62
ITM000632,INV00253,BAT01170,5,686.62,3433.1
ITM000633,INV00254,BAT01544,2,386.73,773.46
ITM000634,INV00254,BAT05148,4,80.05,320.2
ITM000635,INV00255,BAT05063,4,887.37,3549.48
ITM000636,INV00256,BAT00040,1,384.79,384.79
ITM000637,INV00256,BAT00563,3,477.34,1432.02
ITM000638,INV00256,BAT00052,2,616.6,1233.2
ITM000639,INV00257,BAT04451,1,410.84,410.84
ITM000640,INV00257,BAT03695,1,387.83,387.83
ITM000641,INV00257,BAT02174,4,281.08,1124.32
ITM000642,INV00258,BAT01853,1,572.23,572.23
ITM000643,INV00259,BAT00317,1,646.83,646.83
ITM000644,INV00260,BAT05348,2,248.92,497.84
ITM000645,INV00261,BAT04750,2,963.22,1926.44
ITM000646,INV00261,BAT05314,5,886.52,4432.6
ITM000647,INV00261,BAT05488,5,826.9,4134.5
ITM000648,INV00262,BAT05821,2,304.08,608.16
ITM000649,INV00263,BAT04036,2,451.98,903.96
ITM000650,INV00263,BAT04406,4,590.57,2362.28
ITM000651,INV00264,BAT01287,1,682.24,682.24
ITM000652,INV00265,BAT03129,4,853.67,3414.68
ITM000653,INV00265,BAT03434,1,764.75,764.75
ITM000654,INV00265,BAT00393,1,351.78,351.78
ITM000655,INV00265,BAT01987,3,1067.65,3202.95
ITM000656,INV00266,BAT03655,5,41.68,208.4
ITM000657,INV00266,BAT02032,5,153.81,769.05
ITM000658,INV00266,BAT02332,3,603.82,1811.46
ITM000659,INV00267,BAT03264,4,906.85,3627.4
ITM000660,INV00268,BAT04473,2,712.83,1425.66
ITM000661,INV00268,BAT02015,3,382.18,1146.54
ITM000662,INV00268,BAT05027,2,781.8,1563.6
ITM000663,INV00268,BAT02574,5,344.53,1722.65
ITM000664,INV00269,BAT00732,1,1066.53,1066.53
ITM000665,INV00269,BAT03702,2,524.52,1049.04
ITM000666,INV00269,BAT00887,3,759.36,2278.08
ITM000667,INV00270,BAT00077,2,602.28,1204.56
ITM000668,INV00270,BAT02196,2,899.3,1798.6
ITM000669,INV00271,BAT03606,5,991.76,4958.8
ITM000670,INV00271,BAT01014,2,509.31,1018.62
ITM000671,INV00271,BAT03272,5,682.46,3412.3
ITM000672,INV00272,BAT01418,5,377.46,1887.3
ITM000673,INV00272,BAT00534,5,984.74,4923.7
ITM000674,INV00272,BAT05365,4,235.81,943.24
ITM000675,INV00272,BAT05335,5,294.31,1471.55
ITM000676,INV00273,BAT02266,5,850.57,4252.85
ITM000677,INV00273,BAT02187,3,655.73,1967.19
ITM000678,INV00273,BAT03929,1,477.46,477.46
ITM000679,INV00273,BAT04509,3,861.59,2584.77
ITM000680,INV00274,BAT04338,2,622.08,1244.16
ITM000681,INV00274,BAT01961,3,94.93,284.79
ITM000682,INV00274,BAT03012,3,507.18,1521.54
ITM000683,INV00274,BAT01018,2,491.7,983.4
ITM000684,INV00275,BAT02184,2,455.16,910.32
ITM000685,INV00275,BAT05619,1,83.51,83.51
ITM000686,INV00275,BAT02168,5,516.68,2583.4
ITM000687,INV00275,BAT00862,4,843.43,3373.72
ITM000688,INV00276,BAT04160,1,679.06,679.06
ITM000689,INV00276,BAT04469,4,248.59,994.36
ITM000690,INV00276,BAT00706,5,554.35,2771.75
ITM000691,INV00277,BAT01198,5,385.04,1925.2
ITM000692,INV00277,BAT00610,2,514.07,1028.14
ITM000693,INV00277,BAT05389,4,243.99,975.96
ITM000694,INV00277,BAT00646,1,619.85,619.85
ITM000695,INV00278,BAT05903,3,387.01,1161.03
ITM000696,INV00279,BAT05783,1,383.91,383.91
ITM000697,INV00279,BAT05659,3,992.48,2977.44
ITM000698,INV00280,BAT00111,5,153.84,769.2
ITM000699,INV00280,BAT00433,5,438.05,2190.25
ITM000700,INV00280,BAT04407,1,1013.08,1013.08
ITM000701,INV00281,BAT02604,4,652.29,2609.16
ITM000702,INV00281,BAT04605,5,957.98,4789.9
ITM000703,INV00282,BAT01767,3,623.97,1871.91
ITM000704,INV00282,BAT00381,4,892.08,3568.32
ITM000705,INV00282,BAT00087,5,174.27,871.35
ITM000706,INV00282,BAT05680,3,902.77,2708.31
ITM000707,INV00283,BAT03613,2,789.65,1579.3
ITM000708,INV00283,BAT04518,4,372.97,1491.88
ITM000709,INV00283,BAT00284,1,293.01,293.01
ITM000710,INV00284,BAT03321,1,157.05,157.05
ITM000711,INV00284,BAT03464,2,393.4,786.8
ITM000712,INV00285,BAT04383,1,699.07,699.07
ITM000713,INV00285,BAT05619,1,83.51,83.51
ITM000714,INV00285,BAT05987,2,570.62,1141.24
ITM000715,INV00285,BAT05022,5,556.74,2783.7
ITM000716,INV00286,BAT00381,4,892.08,3568.32
ITM000717,INV00287,BAT03970,4,930.99,3723.96
ITM000718,INV00287,BAT02145,3,990.62,2971.86
ITM000719,INV00287,BAT00318,5,428.5,2142.5
ITM000720,INV00288,BAT00072,2,974.58,1949.16
ITM000721,INV00288,BAT05401,4,340.25,1361.0
ITM000722,INV00289,BAT03353,3,346.04,1038.12
ITM000723,INV00289,BAT00055,4,446.52,1786.08
ITM000724,INV00289,BAT02035,2,263.03,526.06
ITM000725,INV00289,BAT03332,4,598.96,2395.84
ITM000726,INV00290,BAT01054,1,705.44,705.44
ITM000727,INV00290,BAT00907,3,281.63,844.89
ITM000728,INV00290,BAT03486,3,854.03,2562.09
ITM000729,INV00291,BAT02202,4,238.37,953.48
ITM000730,INV00291,BAT02066,4,1078.05,4312.2
ITM000731,INV00292,BAT03361,2,475.92,951.84
ITM000732,INV00292,BAT02483,5,553.02,2765.1
ITM000733,INV00292,BAT04409,5,178.94,894.7
ITM000734,INV00292,BAT01660,5,956.72,4783.6
ITM000735,INV00293,BAT01624,3,388.86,1166.58
ITM000736,INV00293,BAT01874,5,917.03,4585.15
ITM000737,INV00294,BAT00218,2,723.49,1446.98
ITM000738,INV00294,BAT02574,4,344.53,1378.12
ITM000739,INV00295,BAT03319,1,780.21,780.21
ITM000740,INV00295,BAT00893,1,943.04,943.04
ITM000741,INV00296,BAT01247,1,651.14,651.14
ITM000742,INV00296,BAT02014,3,692.17,2076.51
ITM000743,INV00296,BAT05155,2,798.23,1596.46
ITM000744,INV00297,BAT04515,3,965.17,2895.51
ITM000745,INV00297,BAT02943,1,313.49,313.49
ITM000746,INV00298,BAT05816,1,504.25,504.25
ITM000747,INV00298,BAT03563,3,765.07,2295.21
ITM000748,INV00298,BAT05203,1,332.09,332.09
ITM000749,INV00298,BAT00529,1,660.12,660.12
ITM000750,INV00299,BAT05489,3,731.79,2195.37
ITM000751,INV00300,BAT01381,1,669.91,669.91
ITM000752,INV00301,BAT00598,1,22.3,22.3
ITM000753,INV00302,BAT03930,2,252.3,504.6
ITM000754,INV00302,BAT02629,5,643.63,3218.15
ITM000755,INV00302,BAT05302,4,330.17,1320.68
ITM000756,INV00302,BAT02422,2,939.38,1878.76
ITM000757,INV00303,BAT03432,2,48.44,96.88
ITM000758,INV00304,BAT01200,4,742.93,2971.72
ITM000759,INV00304,BAT00563,2,477.34,954.68
ITM000760,INV00304,BAT05574,2,406.2,812.4
ITM000761,INV00305,BAT00363,5,910.92,4554.6
ITM000762,INV00305,BAT01155,4,449.69,1798.76
ITM000763,INV00305,BAT04364,5,277.21,1386.05
ITM000764,INV00306,BAT02691,1,142.98,142.98
ITM000765,INV00306,BAT03564,1,1039.81,1039.81
ITM000766,INV00307,BAT05859,1,645.74,645.74
ITM000767,INV00307,BAT01618,5,179.94,899.7
ITM000768,INV00307,BAT00733,4,575.74,2302.96
ITM000769,INV00307,BAT02247,5,180.85,904.25
ITM000770,INV00308,BAT01802,1,453.67,453.67
ITM000771,INV00308,BAT05919,1,192.01,192.01
ITM000772,INV00308,BAT04772,3,522.19,1566.57
ITM000773,INV00309,BAT02886,2,29.25,58.5
ITM000774,INV00309,BAT05288,2,627.86,1255.72
ITM000775,INV00309,BAT04817,4,198.16,792.64
ITM000776,INV00309,BAT05608,2,511.78,1023.56
ITM000777,INV00310,BAT01119,2,950.87,1901.74
ITM000778,INV00310,BAT00028,3,505.07,1515.21
ITM000779,INV00311,BAT04505,3,339.19,1017.57
ITM000780,INV00311,BAT05187,3,957.35,2872.05
ITM000781,INV00311,BAT04585,5,928.88,4644.4
ITM000782,INV00311,BAT02562,4,899.04,3596.16
ITM000783,INV00312,BAT05513,5,942.63,4713.15
ITM000784,INV00312,BAT00520,3,906.96,2720.88
ITM000785,INV00312,BAT04166,4,283.1,1132.4
ITM000786,INV00313,BAT01403,1,453.27,453.27
ITM000787,INV00313,BAT02448,5,837.75,4188.75
ITM000788,INV00314,BAT05612,4,543.59,2174.36
ITM000789,INV00314,BAT05656,3,823.92,2471.76
ITM000790,INV00315,BAT02697,5,84.12,420.6
ITM000791,INV00315,BAT05933,3,143.49,430.47
ITM000792,INV00315,BAT03492,5,655.12,3275.6
ITM000793,INV00315,BAT03566,3,883.88,2651.64
ITM000794,INV00316,BAT00478,4,906.43,3625.72
ITM000795,INV00316,BAT02784,1,669.01,669.01
ITM000796,INV00316,BAT03740,4,471.86,1887.44
ITM000797,INV00316,BAT05722,5,518.39,2591.95
ITM000798,INV00317,BAT03184,5,931.05,4655.25
ITM000799,INV00317,BAT03666,2,839.43,1678.86
ITM000800,INV00318,BAT05444,2,646.43,1292.86
ITM000801,INV00318,BAT02452,3,541.45,1624.35
ITM000802,INV00318,BAT05517,4,909.65,3638.6
ITM000803,INV00318,BAT01375,1,975.59,975.59
ITM000804,INV00319,BAT04342,5,196.87,984.35
ITM000805,INV00319,BAT00282,3,395.78,1187.34
ITM000806,INV00319,BAT03546,5,654.3,3271.5
ITM000807,INV00320,BAT01768,5,136.34,681.7
ITM000808,INV00320,BAT04116,3,362.87,1088.61
ITM000809,INV00321,BAT00683,4,257.76,1031.04
ITM000810,INV00321,BAT05082,4,403.35,1613.4
ITM000811,INV00322,BAT01031,4,355.56,1422.24
ITM000812,INV00323,BAT00255,5,454.01,2270.05
ITM000813,INV00324,BAT04279,4,113.03,452.12
ITM000814,INV00325,BAT01221,1,440.83,440.83
ITM000815,INV00325,BAT03296,3,174.86,524.58
ITM000816,INV00325,BAT00652,3,709.55,2128.65
ITM000817,INV00325,BAT03134,5,875.35,4376.75
ITM000818,INV00326,BAT00810,1,272.41,272.41
ITM000819,INV00326,BAT05722,1,518.39,518.39
ITM000820,INV00326,BAT01849,5,817.57,4087.85
ITM000821,INV00327,BAT00268,4,940.07,3760.28
ITM000822,INV00327,BAT02442,3,326.42,979.26
ITM000823,INV00327,BAT02633,1,410.18,410.18
ITM000824,INV00328,BAT00364,2,34.89,69.78
ITM000825,INV00328,BAT05340,5,853.2,4266.0
ITM000826,INV00329,BAT00384,4,45.79,183.16
ITM000827,INV00330,BAT01533,5,733.56,3667.8
ITM000828,INV00330,BAT01218,5,675.52,3377.6
ITM000829,INV00331,BAT04829,5,440.08,2200.4
ITM000830,INV00331,BAT02499,3,560.63,1681.89
ITM000831,INV00331,BAT02102,1,919.31,919.31
ITM000832,INV00331,BAT04619,4,975.44,3901.76
ITM000833,INV00332,BAT04599,4,426.12,1704.48
ITM000834,INV00332,BAT04370,2,97.67,195.34
ITM000835,INV00332,BAT03339,4,449.27,1797.08
ITM000836,INV00332,BAT03998,4,679.35,2717.4
ITM000837,INV00333,BAT00037,4,111.95,447.8
ITM000838,INV00333,BAT00456,3,977.57,2932.71
ITM000839,INV00333,BAT01405,2,705.27,1410.54
ITM000840,INV00334,BAT01569,1,299.99,299.99
ITM000841,INV00334,BAT02332,5,603.82,3019.1
ITM000842,INV00334,BAT03291,5,14.27,71.35
ITM000843,INV00335,BAT01855,4,526.53,2106.12
ITM000844,INV00335,BAT05237,3,309.24,927.72
ITM000845,INV00336,BAT01833,2,815.62,1631.24
ITM000846,INV00336,BAT04975,1,204.44,204.44
ITM000847,INV00336,BAT02474,3,208.3,624.9
ITM000848,INV00337,BAT05956,2,766.15,1532.3
ITM000849,INV00338,BAT05873,3,103.29,309.87
ITM000850,INV00338,BAT01480,2,442.49,884.98
ITM000851,INV00339,BAT05460,1,612.87,612.87
ITM000852,INV00339,BAT02315,4,527.27,2109.08
ITM000853,INV00339,BAT00539,4,419.85,1679.4
ITM000854,INV00339,BAT05832,2,126.73,253.46
ITM000855,INV00340,BAT00400,1,834.84,834.84
ITM000856,INV00340,BAT04931,3,153.03,459.09
ITM000857,INV00341,BAT02436,2,396.41,792.82
ITM000858,INV00342,BAT02878,2,355.5,711.0
ITM000859,INV00342,BAT00923,5,448.48,2242.4
ITM000860,INV00342,BAT05990,2,578.64,1157.28
ITM000861,INV00343,BAT03860,3,261.38,784.14
ITM000862,INV00344,BAT05234,1,963.54,963.54
ITM000863,INV00344,BAT03471,3,413.63,1240.89
ITM000864,INV00345,BAT04896,2,819.18,1638.36
ITM000865,INV00345,BAT05665,1,942.38,942.38
ITM000866,INV00346,BAT00656,3,1059.31,3177.93
ITM000867,INV00346,BAT02572,4,665.74,2662.96
ITM000868,INV00346,BAT04504,2,217.25,434.5
ITM000869,INV00346,BAT03835,2,602.57,1205.14
ITM000870,INV00347,BAT02327,5,1019.13,5095.65
ITM000871,INV00347,BAT00305,2,911.84,1823.68
ITM000872,INV00347,BAT04711,1,837.83,837.83
ITM000873,INV00348,BAT02813,4,142.63,570.52
ITM000874,INV00348,BAT05911,4,352.88,1411.52
ITM000875,INV00349,BAT05515,2,674.19,1348.38
ITM000876,INV00349,BAT04298,3,842.65,2527.95
ITM000877,INV00349,BAT00843,1,274.5,274.5
ITM000878,INV00350,BAT01893,2,908.15,1816.3
ITM000879,INV00351,BAT04130,4,441.08,1764.32
ITM000880,INV00352,BAT01184,3,107.13,321.39
ITM000881,INV00352,BAT05784,1,847.37,847.37
ITM000882,INV00352,BAT01658,4,826.37,3305.48
ITM000883,INV00353,BAT03894,1,755.76,755.76
ITM000884,INV00353,BAT00139,3,452.2,1356.6
ITM000885,INV00354,BAT05304,2,458.49,916.98
ITM000886,INV00354,BAT02124,5,437.5,2187.5
ITM000887,INV00354,BAT04403,2,464.96,929.92
ITM000888,INV00355,BAT01068,5,599.0,2995.0
ITM000889,INV00355,BAT05744,1,615.8,615.8
ITM000890,INV00355,BAT05848,2,860.85,1721.7
ITM000891,INV00355,BAT01788,2,485.25,970.5
ITM000892,INV00356,BAT01236,1,321.22,321.22
ITM000893,INV00356,BAT00044,1,496.49,496.49
ITM000894,INV00356,BAT02712,4,368.97,1475.88
ITM000895,INV00356,BAT03137,1,312.9,312.9
ITM000896,INV00357,BAT00293,2,548.38,1096.76
ITM000897,INV00357,BAT03590,1,403.4,403.4
ITM000898,INV00358,BAT05694,2,990.53,1981.06
ITM000899,INV00358,BAT00247,4,498.42,1993.68
ITM000900,INV00359,BAT04369,1,846.97,846.97
ITM000901,INV00359,BAT04581,2,382.93,765.86
ITM000902,INV00359,BAT00343,3,208.19,624.57
ITM000903,INV00360,BAT02674,5,528.16,2640.8
ITM000904,INV00360,BAT01499,1,459.4,459.4
ITM000905,INV00360,BAT05197,2,741.92,1483.84
ITM000906,INV00360,BAT00465,5,902.58,4512.9
ITM000907,INV00361,BAT03255,2,172.17,344.34
ITM000908,INV00361,BAT02546,2,506.25,1012.5
ITM000909,INV00362,BAT01089,2,541.09,1082.18
ITM000910,INV00362,BAT02249,4,430.92,1723.68
ITM000911,INV00363,BAT01981,4,390.43,1561.72
ITM000912,INV00363,BAT00792,3,437.58,1312.74
ITM000913,INV00363,BAT04737,5,991.73,4958.65
ITM000914,INV00364,BAT00347,2,709.66,1419.32
ITM000915,INV00365,BAT04341,3,826.16,2478.48
ITM000916,INV00366,BAT02988,2,36.54,73.08
ITM000917,INV00366,BAT04690,3,680.11,2040.33
ITM000918,INV00366,BAT00848,4,750.6,3002.4
ITM000919,INV00366,BAT05347,2,446.6,893.2
ITM000920,INV00367,BAT04811,5,509.88,2549.4
ITM000921,INV00367,BAT00852,3,791.99,2375.97
ITM000922,INV00367,BAT00583,2,509.77,1019.54
ITM000923,INV00368,BAT04112,1,63.35,63.35
ITM000924,INV00368,BAT00250,3,45.0,135.0
ITM000925,INV00369,BAT05896,4,585.97,2343.88
ITM000926,INV00369,BAT01947,2,389.87,779.74
ITM000927,INV00370,BAT03294,3,439.93,1319.79
ITM000928,INV00370,BAT00391,4,289.19,1156.76
ITM000929,INV00370,BAT02491,3,502.0,1506.0
ITM000930,INV00371,BAT01588,4,977.86,3911.44
ITM000931,INV00371,BAT01917,2,671.67,1343.34
ITM000932,INV00372,BAT04943,4,435.91,1743.64
ITM000933,INV00373,BAT04589,2,65.13,130.26
ITM000934,INV00373,BAT00905,2,181.14,362.28
ITM000935,INV00373,BAT02068,4,411.54,1646.16
ITM000936,INV00373,BAT00589,1,883.79,883.79
ITM000937,INV00374,BAT01356,5,296.37,1481.85
ITM000938,INV00374,BAT04637,5,964.66,4823.3
ITM000939,INV00374,BAT03999,5,295.5,1477.5
ITM000940,INV00375,BAT04709,3,161.16,483.48
ITM000941,INV00375,BAT01746,1,918.43,918.43
ITM000942,INV00375,BAT04130,3,441.08,1323.24
ITM000943,INV00375,BAT00765,3,506.36,1519.08
ITM000944,INV00376,BAT03045,2,534.93,1069.86
ITM000945,INV00376,BAT02372,5,311.3,1556.5
ITM000946,INV00376,BAT03522,1,352.13,352.13
ITM000947,INV00376,BAT04957,3,961.44,2884.32
ITM000948,INV00377,BAT00880,3,448.15,1344.45
ITM000949,INV00377,BAT01492,3,716.01,2148.03
ITM000950,INV00377,BAT02055,2,45.0,90.0
ITM000951,INV00377,BAT01860,1,786.88,786.88
ITM000952,INV00378,BAT04024,2,929.38,1858.76
ITM000953,INV00379,BAT05431,1,913.17,913.17
ITM000954,INV00379,BAT00641,1,158.89,158.89
ITM000955,INV00379,BAT03635,1,120.54,120.54
ITM000956,INV00379,BAT00586,1,347.15,347.15
ITM000957,INV00380,BAT02962,1,675.02,675.02
ITM000958,INV00380,BAT00728,5,775.03,3875.15
ITM000959,INV00380,BAT01740,2,188.45,376.9
ITM000960,INV00380,BAT05084,3,323.78,971.34
ITM000961,INV00381,BAT05480,4,452.08,1808.32
ITM000962,INV00381,BAT01923,5,581.08,2905.4
ITM000963,INV00382,BAT03890,3,873.34,2620.02
ITM000964,INV00382,BAT02382,2,121.57,243.14
ITM000965,INV00382,BAT04519,5,477.6,2388.0
ITM000966,INV00382,BAT01142,3,53.15,159.45
ITM000967,INV00383,BAT03225,2,716.1,1432.2
ITM000968,INV00383,BAT04469,5,248.59,1242.95
ITM000969,INV00383,BAT01109,1,1009.6,1009.6
ITM000970,INV00383,BAT03434,5,764.75,3823.75
ITM000971,INV00384,BAT01698,2,222.24,444.48
ITM000972,INV00385,BAT05437,2,987.04,1974.08
ITM000973,INV00385,BAT05684,2,983.5,1967.0
ITM000974,INV00385,BAT04173,3,912.61,2737.83
ITM000975,INV00386,BAT04355,5,520.27,2601.35
ITM000976,INV00386,BAT01561,5,231.97,1159.85
ITM000977,INV00386,BAT01606,3,12.64,37.92
ITM000978,INV00387,BAT00799,1,1068.01,1068.01
ITM000979,INV00387,BAT04870,5,421.2,2106.0
ITM000980,INV00387,BAT05572,4,283.86,1135.44
ITM000981,INV00387,BAT05237,1,309.24,309.24
ITM000982,INV00388,BAT02624,4,246.92,987.68
ITM000983,INV00388,BAT04485,1,591.43,591.43
ITM000984,INV00389,BAT05745,4,416.01,1664.04
ITM000985,INV00389,BAT00205,5,188.32,941.6
ITM000986,INV00389,BAT01171,3,408.39,1225.17
ITM000987,INV00390,BAT01725,1,18.64,18.64
ITM000988,INV00390,BAT00349,5,266.13,1330.65
ITM000989,INV00390,BAT00055,1,446.52,446.52
ITM000990,INV00390,BAT00490,3,963.79,2891.37
ITM000991,INV00391,BAT01537,2,631.26,1262.52
ITM000992,INV00391,BAT00667,1,82.37,82.37
ITM000993,INV00391,BAT02731,5,776.41,3882.05
ITM000994,INV00391,BAT02675,2,360.86,721.72
ITM000995,INV00392,BAT01094,4,988.71,3954.84
