BatchID,MedicineID,SupplierName,StockQuantity,WholesalePrice,RetailPrice,ManufactureDate,ExpiryDate
BAT00288,MED4125,Lifeline Remedies India Pvt Ltd,361,466.32,632.79,2023-09-18,2025-07-04
BAT00289,MED3194,Apex Medicals,12,617.15,769.99,2023-10-19,2026-07-18
BAT00290,MED4923,Dahlia Pharmaceuticals Pvt Ltd,285,573.7,760.2,2023-02-02,2025-11-21
BAT00291,MED4825,Nivvis Labs Pvt Ltd,112,250.28,331.68,2023-10-08,2026-02-19
BAT00292,MED2367,Caps Lifesciences Pvt Ltd,160,336.99,470.44,2023-04-16,2025-10-10
BAT00293,MED5163,Kentreck Laboratories Pvt Ltd,316,396.61,552.48,2023-06-05,2026-05-30
BAT00294,MED4072,MedLife Distributors,85,349.52,440.45,2023-06-20,2024-10-25
BAT00295,MED2142,Evaevo Lifescience Pvt Ltd,475,568.26,666.22,2023-12-18,2025-03-26
BAT00296,MED4388,Triveni Formulations Pvt Ltd,43,709.78,905.3,2023-01-13,2025-05-31
BAT00297,MED1504,Global Pharma Supply,481,103.66,144.97,2023-09-07,2025-04-27
BAT00298,MED0820,Safe Pharmaceuticals,344,730.68,910.5,2023-06-14,2025-08-22
BAT00299,MED3914,Vhb Life Sciences Inc,327,242.34,307.48,2023-08-02,2025-05-21
BAT00300,MED5038,Global Pharma Supply,261,92.23,112.85,2023-07-05,2026-03-10
BAT00301,MED5064,Mits Healthcare Pvt Ltd,233,127.28,169.41,2023-12-17,2025-05-13
BAT00302,MED2567,Apex Medicals,201,573.26,751.2,2023-05-16,2026-03-05
BAT00303,MED1098,Nexgen Healthcare Pvt Ltd,37,759.18,1009.74,2023-01-15,2025-12-20
BAT00304,MED3529,Tripada Healthcare Pvt Ltd,107,222.59,293.27,2023-01-20,2025-12-24
BAT00305,MED4958,Kiosence Health Care Pvt Ltd,302,328.89,400.39,2023-03-17,2025-01-06
BAT00306,MED1513,MedLife Distributors,237,616.46,821.8,2023-02-05,2025-05-12
BAT00307,MED2158,Lyra Laboratories Pvt Ltd,408,559.28,710.9,2023-05-12,2025-09-25
BAT00308,MED5736,Sulzderma Pharmaceuticals Pvt Ltd,157,478.72,657.85,2023-01-03,2025-04-26
BAT00309,MED3006,INDOSCOT HEALTHCARE LLP,272,499.15,634.93,2023-08-04,2026-05-30
BAT00310,MED1304,Klokter Life Sciences Ltd,151,612.64,750.39,2023-12-11,2026-02-07
BAT00311,MED1412,Zaria Pharmaceuticals Pvt Ltd,342,328.87,411.35,2023-02-08,2025-06-11
BAT00312,MED4921,Overseas Health Care Pvt Ltd,221,475.0,640.28,2023-04-29,2025-08-12
BAT00313,MED3379,Novalab Healthcare Pvt Ltd,31,735.91,923.22,2023-05-28,2026-04-25
BAT00314,MED1062,Zither Pharmaceutical Pvt Ltd,171,282.93,332.32,2023-03-10,2025-07-11
BAT00315,MED3010,Ranbaxy Laboratories Ltd,84,343.92,434.77,2023-10-10,2025-12-25
BAT00316,MED5464,Goddres Pharmaceuticals Pvt Ltd,46,288.27,385.18,2023-06-06,2026-02-25
BAT00317,MED2689,Eris Life Sciences Ltd,397,632.6,768.17,2023-11-11,2026-07-12
BAT00318,MED0316,Global Pharma Supply,137,120.7,139.12,2023-01-06,2025-02-26
BAT00319,MED3845,Indolands Pharma Pvt Ltd,359,507.44,663.44,2023-11-13,2026-03-15
BAT00320,MED1279,Lakshya Life Sciences Pvt Ltd,152,628.5,777.26,2023-04-25,2025-11-25
BAT00321,MED4170,Medishri Healthcare Pvt Ltd,274,657.09,863.22,2023-06-01,2025-07-25
BAT00322,MED4269,Saffron Medicare Pvt Ltd,125,336.11,421.27,2023-12-26,2025-10-14
BAT00323,MED2080,Beulah Biomedics Ltd,499,366.48,453.97,2023-10-27,2026-06-02
BAT00324,MED3550,MedLife Distributors,380,430.69,539.43,2023-05-23,2025-10-29
BAT00325,MED1637,East India Pharmaceutical Works Ltd,65,784.84,932.4,2023-05-09,2024-11-18
BAT00326,MED1759,Senvion Biotech,203,500.08,658.04,2023-05-12,2025-10-30
BAT00327,MED5058,Macleods Pharmaceuticals Ltd,340,677.16,908.86,2023-09-05,2026-03-29
BAT00328,MED5673,Life Gain Pharma Company,220,620.89,842.65,2023-08-09,2025-03-16
BAT00329,MED3746,Biosync Pharmaceutical Pvt Ltd,446,301.05,409.71,2023-08-26,2025-06-09
BAT00330,MED3528,Biocin Genetics & Pharma,314,655.91,778.01,2023-07-27,2024-09-29
BAT00331,MED0481,Befam Pharmaceuticals Pvt Ltd,326,36.06,47.61,2023-08-01,2026-04-18
BAT00332,MED5542,Made-Inn Healthcare Pvt Ltd,260,475.41,634.68,2023-07-27,2024-11-30
BAT00333,MED1918,Global Pharma Supply,290,714.95,927.04,2023-08-23,2026-08-03
BAT00334,MED3923,Profic Organic Ltd,53,496.28,658.82,2023-02-03,2024-03-02
BAT00335,MED1241,Generic Pharma Company,55,190.59,264.35,2023-04-19,2024-11-21
BAT00336,MED1768,Global Pharma Supply,452,190.62,233.84,2023-03-22,2026-02-16
BAT00337,MED2063,Apex Medicals,137,620.33,741.6,2023-11-14,2024-12-27
BAT00338,MED1223,Global Pharma Supply,218,735.27,867.4,2023-06-24,2024-12-01
BAT00339,MED2318,Apex Medicals,194,158.85,192.63,2023-11-19,2025-04-23
BAT00340,MED5386,Aareen Healthcare Pvt Ltd,245,171.72,201.12,2023-04-20,2026-02-08
BAT00341,MED1555,Achievaa Pharmaceutical India Pvt Ltd,459,50.9,68.56,2023-02-17,2024-08-07
BAT00342,MED5333,MedLife Distributors,122,551.58,713.11,2023-10-04,2025-08-01
BAT00343,MED4542,Repens Healthcare India Pvt Ltd,353,798.55,1086.69,2023-10-07,2026-02-28
BAT00344,MED4130,Infivis Life Care,375,256.37,320.76,2023-11-21,2026-11-05
BAT00345,MED0675,Apex Medicals,166,310.9,363.16,2023-07-01,2024-12-18
BAT00346,MED2422,Nivia Life Science Pvt Ltd,468,538.18,665.36,2023-06-12,2025-03-04
BAT00347,MED4373,Eden Healthcare Pvt Ltd,370,111.54,132.25,2023-07-13,2025-10-08
BAT00348,MED3614,Apex Medicals,28,700.71,956.7,2023-09-16,2025-03-12
BAT00349,MED2155,MedLife Distributors,34,131.91,163.16,2023-02-18,2026-01-03
BAT00350,MED1052,Apex Medicals,141,501.68,627.38,2023-10-19,2024-11-30
BAT00351,MED3122,Medgen Drugs And Laboratories Pvt Ltd,320,441.85,535.39,2023-06-24,2025-05-19
BAT00352,MED1099,Apex Medicals,108,185.69,245.67,2023-04-20,2025-11-13
BAT00353,MED2049,Global Pharma Supply,63,655.52,898.88,2023-06-21,2025-09-23
BAT00354,MED1545,MedLife Distributors,482,765.73,927.62,2023-12-29,2026-08-31
BAT00355,MED3367,Procter & Gamble Hygiene And Health Care Ltd,43,409.92,534.76,2023-03-11,2024-04-13
BAT00356,MED2650,MedLife Distributors,178,410.09,559.36,2023-06-02,2025-09-14
BAT00357,MED2220,Organon India Ltd,42,196.71,226.45,2023-05-05,2025-12-22
BAT00358,MED3629,Global Pharma Supply,459,501.79,664.8,2023-12-20,2026-07-10
BAT00359,MED4974,Med Manor Organics Pvt Ltd,485,593.86,773.25,2023-01-13,2024-12-03
BAT00360,MED1843,Kavach 9 Pharma & Research Pvt Ltd,303,153.14,185.85,2023-04-19,2025-04-16
BAT00361,MED0874,Global Pharma Supply,386,247.23,333.24,2023-04-08,2024-12-24
BAT00362,MED5230,Global Pharma Supply,156,576.67,799.38,2023-01-15,2024-04-08
BAT00363,MED4995,Global Pharma Supply,252,187.26,259.18,2023-07-19,2024-12-28
BAT00364,MED5167,Lupin Ltd,21,446.11,540.57,2023-05-03,2025-09-06
BAT00365,MED2261,Eskon Pharma,174,619.2,742.49,2023-04-16,2024-09-11
BAT00366,MED0694,Apex Medicals,317,234.27,323.81,2023-09-25,2026-09-02
BAT00367,MED0113,Global Pharma Supply,70,650.52,874.21,2023-06-24,2025-07-22
BAT00368,MED3014,Apex Medicals,189,717.99,863.72,2023-10-18,2026-08-29
BAT00369,MED2627,Global Pharma Supply,203,636.79,747.3,2023-07-06,2024-10-04
BAT00370,MED0346,MedLife Distributors,22,788.68,997.79,2023-08-12,2024-11-05
BAT00371,MED1819,Innovative Pharmaceuticals Pvt Ltd,68,302.43,397.57,2023-10-20,2025-08-21
BAT00372,MED4257,Global Pharma Supply,309,632.13,830.59,2023-04-09,2025-09-30
BAT00373,MED1742,Cadila Laboratories Ltd,397,362.34,424.28,2023-07-27,2025-01-06
BAT00374,MED2332,Biocon Ltd,397,306.16,360.2,2023-08-24,2026-05-25
BAT00375,MED1776,Icon Pharma & Surgicals Pvt Ltd,316,188.66,255.42,2023-06-04,2025-11-13
BAT00376,MED0762,Sparsh Remedies Pvt Ltd,311,103.02,134.24,2023-07-23,2024-11-23
BAT00377,MED3873,Global Pharma Supply,140,717.3,920.71,2023-01-08,2024-02-17
BAT00378,MED1641,Orris Pharmaceuticals,477,161.45,216.97,2023-02-10,2025-05-01
BAT00379,MED4853,Kentossa Pharmaceuticals,476,637.81,840.13,2023-07-30,2025-03-12
BAT00380,MED3529,Tripada Healthcare Pvt Ltd,374,585.65,767.89,2023-01-30,2024-03-04
BAT00381,MED1095,Rencord Life Sciences Pvt Ltd,288,176.57,238.73,2023-06-19,2025-08-14
BAT00382,MED5128,Global Pharma Supply,274,407.16,497.87,2023-05-15,2025-01-07
BAT00383,MED0425,Hicxica Formulations Pvt Ltd,136,769.88,957.13,2023-01-12,2024-03-29
BAT00384,MED5015,MedLife Distributors,57,98.28,123.94,2023-08-30,2024-10-30
BAT00385,MED2402,Apex Medicals,294,161.77,205.02,2023-03-27,2024-08-23
BAT00386,MED2338,Henotic Pharma,313,363.52,463.38,2023-04-19,2025-07-23
BAT00387,MED1944,Global Pharma Supply,497,117.86,146.74,2023-02-02,2024-10-10
BAT00388,MED0277,Apex Medicals,283,542.96,754.06,2023-03-10,2025-04-02
BAT00389,MED3493,MedLife Distributors,47,587.55,817.53,2023-01-27,2025-12-06
BAT00390,MED0177,Novus Life Sciences Pvt Ltd,349,190.62,254.41,2023-09-07,2026-04-09
BAT00391,MED1661,MedLife Distributors,360,683.44,820.08,2023-11-11,2026-05-13
BAT00392,MED3580,Global Pharma Supply,36,122.63,160.04,2023-12-26,2025-04-15
BAT00393,MED1631,MedLife Distributors,389,693.63,882.59,2023-04-09,2024-05-17
BAT00394,MED1624,Steadfast MediShield Pvt Ltd,133,453.75,609.84,2023-12-16,2026-04-13
BAT00395,MED1759,Senvion Biotech,204,571.82,693.3,2023-04-06,2026-03-18
BAT00396,MED3653,Apex Medicals,34,650.88,891.16,2023-01-11,2025-12-21
BAT00397,MED5362,MedLife Distributors,67,394.88,474.25,2023-06-09,2025-08-26
BAT00398,MED4084,Unilex Lifesciences Pvt Ltd,321,660.22,854.85,2023-01-21,2024-07-23
BAT00399,MED5214,Apex Medicals,332,709.45,832.42,2023-11-05,2025-05-07
BAT00400,MED5836,MedLife Distributors,155,401.8,498.45,2023-12-30,2026-12-28
BAT00401,MED1650,Zydus Cadila,17,753.45,890.39,2023-10-07,2025-09-23
BAT00402,MED0847,Innovative Pharmaceuticals Pvt Ltd,432,89.85,115.16,2023-10-17,2025-12-29
BAT00403,MED4183,MedLife Distributors,275,53.34,70.5,2023-04-09,2025-08-05
BAT00404,MED2610,Global Pharma Supply,452,637.77,743.97,2023-12-19,2025-10-01
BAT00405,MED0370,East West Pharma India Pvt Ltd,59,439.54,605.49,2023-04-12,2024-07-24
BAT00406,MED4656,Zenitiva Pharmaceuticals India Pvt Ltd,417,686.9,917.99,2023-03-08,2024-03-15
BAT00407,MED2502,RPG Life Sciences Ltd,469,161.98,216.51,2023-04-29,2025-08-10
BAT00408,MED4124,MedLife Distributors,186,48.71,58.38,2023-01-10,2025-07-08
BAT00409,MED0389,Apex Medicals,54,386.11,452.0,2023-06-04,2026-03-30
BAT00410,MED0948,Apex Medicals,328,678.56,858.34,2023-05-08,2024-11-05
BAT00411,MED2154,Olamic Pharma Pvt Ltd,316,180.21,220.95,2023-09-04,2025-08-06
BAT00412,MED1288,Apex Medicals,246,715.18,826.88,2023-06-29,2024-10-14
BAT00413,MED4347,Dwd Pharmaceuticals Ltd,130,716.47,969.42,2023-03-01,2025-05-07
BAT00414,MED0518,Care Maxim Health Care,61,384.59,448.42,2023-05-21,2026-04-19
BAT00415,MED4762,Elicad Pharmaceuticals Pvt Ltd,118,575.07,793.33,2023-10-13,2025-12-31
BAT00416,MED2324,Rhombus Pharma Pvt Ltd,93,662.37,806.57,2023-02-09,2024-08-25
BAT00417,MED3570,Sun Pharmaceutical Industries Ltd,134,367.84,457.28,2023-08-12,2026-03-23
BAT00418,MED5839,Apex Medicals,294,656.72,833.45,2023-05-16,2025-03-03
BAT00419,MED3440,Eysys Pharmaceutical Pvt Ltd,437,38.25,53.42,2023-04-22,2024-12-21
BAT00420,MED3859,Talent India Pvt Ltd,195,643.23,872.08,2023-05-06,2025-01-09
BAT00421,MED0584,Apex Medicals,37,708.11,878.22,2023-05-14,2025-12-17
BAT00422,MED3027,Apex Medicals,172,764.54,896.84,2023-08-19,2025-02-02
BAT00423,MED0583,J B Chemicals & Pharmaceuticals Ltd,369,362.94,505.55,2023-12-24,2026-01-27
BAT00424,MED0150,Global Pharma Supply,61,483.69,618.36,2023-04-03,2025-11-21
BAT00425,MED2966,Waylon Biotech Pvt Ltd,347,265.0,337.38,2023-12-31,2026-10-17
BAT00426,MED0229,Medicraft Healthcare,492,206.94,240.36,2023-10-02,2026-06-13
BAT00427,MED4860,Rezicure Pharmaceuticals Ltd,385,641.64,773.58,2023-12-26,2026-08-31
BAT00428,MED0903,Aventura Healthcare Pvt Ltd,304,164.82,208.07,2023-02-17,2025-07-11
BAT00429,MED0981,Nri Vision Care India Ltd,480,489.75,679.01,2023-09-28,2026-03-14
BAT00430,MED5196,Innovexia Life Sciences Pvt Ltd,477,568.97,768.2,2023-11-06,2025-05-17
BAT00431,MED2143,Mediwin Laboratories,64,300.69,395.2,2023-07-10,2025-04-19
BAT00432,MED2931,Global Pharma Supply,480,657.9,859.29,2023-01-25,2024-03-29
BAT00433,MED1710,Global Pharma Supply,137,656.67,804.19,2023-02-01,2026-01-18
BAT00434,MED4523,Sanofi India Ltd,419,147.73,184.94,2023-04-28,2024-08-19
BAT00435,MED1736,Global Pharma Supply,355,131.94,155.39,2023-04-15,2026-03-26
BAT00436,MED2018,Jubilant Generics Ltd,90,115.84,144.92,2023-09-09,2024-11-16
BAT00437,MED2432,MedLife Distributors,204,339.32,450.63,2023-04-13,2025-03-20
BAT00438,MED2467,MedLife Distributors,262,524.14,698.54,2023-05-16,2025-06-14
BAT00439,MED3751,Apex Medicals,330,215.7,294.42,2023-03-12,2025-12-29
BAT00440,MED4324,Lyra Laboratories Pvt Ltd,66,740.98,957.17,2023-05-19,2025-02-20
BAT00441,MED4347,Dwd Pharmaceuticals Ltd,279,338.27,460.26,2023-07-19,2025-08-22
BAT00442,MED3766,Franco Indian Pharmaceuticals Pvt Ltd,107,546.33,728.04,2023-09-15,2025-01-15
BAT00443,MED2038,Apex Medicals,346,673.42,918.5,2023-08-13,2024-10-16
BAT00444,MED2585,Macro Pharmaceuticals,31,434.06,507.69,2023-12-11,2026-05-16
BAT00445,MED4540,Global Pharma Supply,176,84.88,114.33,2023-04-16,2025-08-19
BAT00446,MED0714,Tricept Life Sciences Pvt Ltd,79,381.01,469.86,2023-11-25,2026-06-19
BAT00447,MED5018,MedLife Distributors,265,757.18,1038.21,2023-08-01,2024-11-20
BAT00448,MED3595,United Biotech Pvt Ltd,117,188.15,251.56,2023-09-27,2026-06-26
BAT00449,MED0957,Brainwave Healthcare Pvt Ltd,84,133.42,162.27,2023-10-26,2025-09-12
BAT00450,MED1285,Apex Medicals,359,335.97,387.35,2023-12-25,2025-09-07
BAT00451,MED3187,Triton Healthcare Pvt Ltd,142,612.56,724.63,2023-08-05,2026-07-27
BAT00452,MED3533,Primus Remedies Pvt Ltd,469,321.48,397.45,2023-04-28,2024-04-28
BAT00453,MED0724,Apex Medicals,66,297.15,358.09,2023-06-23,2025-03-12
BAT00454,MED5899,Alembic Pharmaceuticals Ltd,232,374.23,517.03,2023-03-20,2024-11-10
BAT00455,MED2142,Evaevo Lifescience Pvt Ltd,37,130.94,182.59,2023-10-23,2026-04-14
BAT00456,MED2521,Innovative Pharmaceuticals Pvt Ltd,284,92.16,115.22,2023-01-08,2025-07-04
BAT00457,MED5175,Bestochem Formulations (I) Ltd,73,199.2,243.22,2023-05-17,2024-09-22
BAT00458,MED2578,MedLife Distributors,370,476.11,636.1,2023-11-08,2026-01-14
BAT00459,MED4696,Krypton Pharmaceuticals,121,766.06,1043.45,2023-08-05,2025-02-01
BAT00460,MED4737,Global Pharma Supply,17,50.66,65.57,2023-04-06,2025-01-11
BAT00461,MED5816,MedLife Distributors,140,88.07,103.23,2023-05-15,2026-05-07
BAT00462,MED0766,Kriti Lifesciences,95,796.39,998.56,2023-07-01,2024-08-10
BAT00463,MED4011,Apex Medicals,490,271.44,322.59,2023-05-16,2025-12-25
BAT00464,MED0314,Theta Lab Pvt Ltd,312,116.02,144.9,2023-05-31,2025-04-01
BAT00465,MED4606,Global Pharma Supply,231,205.88,241.16,2023-11-25,2025-06-29
BAT00466,MED0509,Does Health Systems Pvt Ltd,80,537.43,717.91,2023-01-04,2025-05-14
BAT00467,MED4602,MedLife Distributors,425,614.38,840.41,2023-01-15,2024-03-16
BAT00468,MED1441,MedLife Distributors,170,121.46,166.62,2023-08-17,2026-06-06
BAT00469,MED2866,Nutramedica Inc,95,237.1,326.9,2023-02-23,2025-05-04
BAT00470,MED2515,Apex Medicals,405,785.88,1082.0,2023-03-10,2025-10-19
BAT00471,MED5507,Globus Remedies Ltd,434,491.59,657.49,2023-01-25,2024-06-11
BAT00472,MED3289,Medirose Drugs & Pharma,224,627.8,822.99,2023-07-23,2025-07-14
BAT00473,MED1987,Auxesia Life Sciences Pvt Ltd,203,202.81,234.32,2023-02-17,2024-07-07
BAT00474,MED0267,Apex Medicals,202,702.47,883.78,2023-08-23,2025-11-17
BAT00475,MED3114,Biolog Pharma Pvt Ltd,400,756.44,874.73,2023-04-03,2026-03-23
BAT00476,MED4825,Nivvis Labs Pvt Ltd,44,498.07,633.38,2023-06-10,2026-04-19
BAT00477,MED1297,Zydova Healthcare Pvt Ltd,243,773.49,1004.73,2023-12-02,2024-12-17
BAT00478,MED5544,Manith Healthcare Pvt Ltd,342,470.64,653.47,2023-06-03,2025-07-08
BAT00479,MED0479,Acinom Healthcare,248,155.19,184.46,2023-06-21,2024-07-23
BAT00480,MED1538,Zydus Cadila,130,282.67,341.35,2023-11-08,2025-06-16
BAT00481,MED2845,MedLife Distributors,325,166.86,198.12,2023-03-01,2025-06-15
BAT00482,MED3909,Medley Pharmaceuticals Ltd,435,159.83,200.43,2023-07-09,2025-12-25
BAT00483,MED4803,Inex Medicaments Pvt Ltd,23,575.3,799.97,2023-11-27,2025-06-05
BAT00484,MED3559,Neiss Labs Ltd,370,580.35,743.78,2023-11-11,2025-07-03
BAT00485,MED0463,Apex Medicals,278,502.92,650.79,2023-03-12,2024-08-27
BAT00486,MED4254,Apex Medicals,109,124.82,169.42,2023-10-17,2026-05-10
BAT00487,MED0496,Global Pharma Supply,278,86.5,107.11,2023-05-08,2024-10-14
BAT00488,MED0994,Ajanta Pharma Ltd,438,269.71,323.54,2023-04-16,2024-11-15
BAT00489,MED5288,Apex Medicals,69,314.34,371.09,2023-07-17,2026-01-09
BAT00490,MED0693,Organic Novacare,162,478.94,646.06,2023-04-25,2025-12-10
BAT00491,MED0445,Biosync Pharmaceutical Pvt Ltd,166,235.68,293.85,2023-10-08,2026-03-14
BAT00492,MED1365,MedLife Distributors,383,15.3,19.57,2023-09-21,2026-02-02
BAT00493,MED3624,Micro Labs Ltd,112,480.23,669.32,2023-09-30,2024-12-19
BAT00494,MED3887,Rnd Laboratories Pvt Ltd,352,101.07,120.63,2023-04-25,2025-01-09
BAT00495,MED1745,Apex Medicals,109,239.36,280.11,2023-12-18,2025-01-27
BAT00496,MED5573,Apex Medicals,38,82.65,109.89,2023-07-08,2024-11-17
BAT00497,MED4346,Septalyst Lifesciences Pvt Ltd,130,315.51,375.72,2023-11-22,2025-07-01
BAT00498,MED0069,Venistro Biotech,145,383.67,507.72,2023-01-20,2024-05-27
BAT00499,MED2008,Abbott India Ltd,500,245.83,329.07,2023-08-01,2025-11-17
BAT00500,MED1619,MedLife Distributors,79,302.9,420.17,2023-02-09,2024-05-21
BAT00501,MED3314,Global Pharma Supply,291,282.32,368.41,2023-08-17,2025-08-02
BAT00502,MED2439,Medgen Drugs And Laboratories Pvt Ltd,247,622.17,768.55,2023-06-23,2024-12-30
BAT00503,MED1553,Ancalima Lifesciences Ltd,237,516.76,601.45,2023-02-12,2025-12-05
BAT00504,MED5665,MedLife Distributors,29,564.47,718.35,2023-09-10,2026-06-09
BAT00505,MED0123,Psychocare Health Pvt Ltd,463,573.16,711.87,2023-11-18,2024-11-23
BAT00506,MED0480,Biozec Healthcare,356,463.32,542.31,2023-09-09,2026-08-17
BAT00507,MED1612,MedLife Distributors,209,548.79,764.63,2023-08-05,2025-01-27
BAT00508,MED1811,Global Pharma Supply,345,489.08,568.69,2023-01-26,2025-11-18
BAT00509,MED2685,Apex Medicals,369,708.08,940.87,2023-09-08,2026-03-19
BAT00510,MED4865,Apex Medicals,141,728.86,912.76,2023-04-09,2025-08-08
BAT00511,MED0099,Alexon Healthcare,71,386.09,531.98,2023-10-19,2026-04-18
BAT00512,MED2611,Atopic laboratories Pvt Ltd,238,242.83,330.51,2023-07-22,2025-04-26
BAT00513,MED1239,Riasmo Lifesciences,59,122.84,143.07,2023-11-20,2025-06-28
BAT00514,MED5282,Apex Medicals,63,552.52,636.23,2023-03-22,2026-01-12
BAT00515,MED2523,Linux Laboratories Pvt Ltd,375,543.34,676.34,2023-06-27,2025-12-17
BAT00516,MED4136,Ajanta Pharma Ltd,450,349.73,432.42,2023-10-13,2025-02-28
BAT00517,MED2403,Apex Medicals,329,532.74,649.03,2023-05-16,2024-06-18
BAT00518,MED2952,Rains Healthcare LLP,289,327.11,455.6,2023-01-13,2025-09-11
BAT00519,MED2341,Cadila Pharmaceuticals Ltd,499,237.83,316.59,2023-07-12,2026-05-12
BAT00520,MED0286,Apex Medicals,433,32.77,45.83,2023-07-20,2026-05-22
BAT00521,MED1902,Global Pharma Supply,45,11.61,15.72,2023-05-16,2026-04-21
BAT00522,MED2485,Icarus Health Care Pvt Ltd,62,234.53,311.97,2023-10-27,2026-05-28
BAT00523,MED1881,Apex Medicals,441,793.41,1087.06,2023-09-09,2025-07-03
BAT00524,MED2720,Kotak Life Sciences,357,468.94,621.53,2023-02-13,2024-07-07
BAT00525,MED1883,MedLife Distributors,165,728.38,982.99,2023-04-25,2025-08-14
BAT00526,MED1357,Apex Medicals,362,582.03,764.06,2023-10-25,2025-06-05
BAT00527,MED5908,Concertina Pharma Pvt Ltd,91,754.88,948.79,2023-09-10,2026-08-27
BAT00528,MED4315,Altrawell Biotech Pvt Ltd,60,785.41,1046.44,2023-09-28,2025-05-01
BAT00529,MED3978,MedLife Distributors,391,67.87,79.86,2023-04-29,2026-01-11
BAT00530,MED1971,Yuventis Pharmaceuticals,122,350.29,410.4,2023-01-05,2025-08-17
BAT00531,MED3609,Liger Life Links (Opc) Pvt Ltd,485,555.67,662.3,2023-12-08,2025-08-30
BAT00532,MED3115,Ranmarc Labs,151,539.89,623.54,2023-09-19,2025-02-24
BAT00533,MED4225,Apex Medicals,303,342.8,417.1,2023-11-12,2025-07-07
BAT00534,MED3711,Apex Medicals,415,724.01,952.11,2023-01-10,2025-07-29
BAT00535,MED2351,Solitaire Pharmacia Pvt Ltd,26,77.94,92.25,2023-04-09,2026-02-20
BAT00536,MED0065,MedLife Distributors,264,506.87,592.16,2023-10-21,2026-05-24
BAT00537,MED1800,Global Pharma Supply,38,402.44,538.79,2023-07-14,2025-05-18
BAT00538,MED3770,Yuventis Pharmaceuticals,191,640.57,803.53,2023-08-25,2026-01-01
BAT00539,MED0757,Pfizer Ltd,267,617.69,856.91,2023-05-20,2025-08-30
BAT00540,MED1206,Dolvis Bio Pharma Pvt Ltd,387,596.04,721.18,2023-12-28,2025-01-25
BAT00541,MED3996,Apex Medicals,314,558.76,673.25,2023-03-24,2026-03-23
BAT00542,MED3062,Universal Micro Sciences,412,166.3,222.76,2023-09-28,2025-09-26
BAT00543,MED0679,Apex Medicals,399,20.24,25.84,2023-08-21,2025-06-21
BAT00544,MED2900,Zydus Cadila,498,74.03,100.97,2023-10-19,2025-01-23
BAT00545,MED3462,Wallace Pharmaceuticals Pvt Ltd,183,529.7,629.25,2023-03-10,2025-12-29
BAT00546,MED1097,Wallace Pharmaceuticals Pvt Ltd,11,195.35,254.62,2023-05-18,2025-03-29
BAT00547,MED5047,MedLife Distributors,462,34.71,41.01,2023-05-30,2024-12-13
BAT00548,MED2620,Wockhardt Ltd,40,491.15,636.56,2023-01-26,2024-07-04
BAT00549,MED1255,Apex Medicals,11,396.07,501.67,2023-12-04,2025-03-11
BAT00550,MED2525,MedLife Distributors,251,245.91,314.68,2023-05-11,2025-09-30
BAT00551,MED5774,J B Chemicals & Pharmaceuticals Ltd,155,366.75,452.43,2023-09-29,2025-03-19
BAT00552,MED3185,Med Manor Organics Pvt Ltd,16,623.2,801.34,2023-07-20,2025-06-06
BAT00553,MED4339,Entrust Healthcare,230,424.84,563.26,2023-06-01,2025-04-30
BAT00554,MED5136,Global Pharma Supply,461,416.38,537.33,2023-04-03,2025-09-06
BAT00555,MED4003,Ordain Health Care Global Pvt Ltd,187,213.45,259.85,2023-08-11,2025-10-25
BAT00556,MED4179,Global Pharma Supply,96,219.93,253.68,2023-06-03,2024-12-24
BAT00557,MED5309,Apex Medicals,262,318.15,438.91,2023-06-16,2026-05-25
BAT00558,MED5340,East West Pharma India Pvt Ltd,437,81.5,108.95,2023-01-09,2025-04-02
BAT00559,MED2994,Wings Pharmacuticals Pvt Ltd,87,314.57,431.79,2023-05-15,2025-09-23
BAT00560,MED1416,Invasion Pharmaceuticals Pvt Ltd,39,618.04,810.89,2023-01-19,2024-07-15
BAT00561,MED3415,MedLife Distributors,149,620.6,808.79,2023-11-20,2025-04-23
